job_id	job_role	company	title	experience	education	employment_type	skills	embedding_text
54313813	기획/전략	(주)꿈선생	인플루언서 커머스 매니저(CM) 경력	경력	고졸	정규직	데이터, AI, Office, 커뮤니케이션, 기획, 전략, 마케팅, 채용	제목: 인플루언서 커머스 매니저(CM) 경력. 직무: 영업·사업개발. 요구역량: 브랜드, 커뮤니케이션. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54322190	기획/전략	(주)와이어트	북미 Key Account Manager(주니어)	경력	고졸	정규직	데이터, 커뮤니케이션, 기획, 전략, 영어, ERP, 영업/세일즈, 마케팅	제목: 북미 Key Account Manager(주니어). 직무: 영업·사업개발. 요구역량: 영업, 커뮤니케이션. 우대역량: 커뮤니케이션, ERP. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54322184	기획/전략	(주)와이어트	북미 Key Account Manager(시니어)	경력	고졸	정규직	데이터, 커뮤니케이션, 협업, 기획, 전략, 프로젝트관리(PM), 영어, 재무, 예산, ERP, 영업/세일즈, 마케팅, CRM	제목: 북미 Key Account Manager(시니어). 직무: 영업·사업개발. 요구역량: 데이터, 영업, 전략, 판매, 커뮤니케이션. 우대역량: 브랜드. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54324265	마케팅	(주)머스트케이	마케팅 Lead 채용	경력	학력무관	정규직	기획, 전략, 마케팅, 채용	제목: 마케팅 Lead 채용. 직무: 마케팅·CRM. 요구역량: 전략, 홍보, 콘텐츠, 브랜드, 광고. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54314288	마케팅	해커스교육그룹	[신입] SNS 기획&운영 채용	신입·경력	학력무관	정규직	AI, 커뮤니케이션, 기획, 전략, 마케팅, 채용, 법률/법무	제목: [신입] SNS 기획&운영 채용. 직무: 마케팅·CRM. 우대역량: AI, 콘텐츠, SNS. 경력: 신입·경력. 학력: 학력무관. 고용형태: 정규직.
54322096	마케팅	(주)와이어트	미국 IMC팀 브랜드마케터(파트장~팀장)	경력	고졸	정규직	보고서작성, 커뮤니케이션, 협업, 기획, 전략, 영어, 예산, 영업/세일즈, 마케팅, 인사(HR)	제목: 미국 IMC팀 브랜드마케터(파트장~팀장). 직무: 마케팅·CRM. 요구역량: 설계, 세일즈, 전략, 브랜드, 커뮤니케이션, 협업, 인사. 우대역량: 전략, 브랜드, 광고. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54314385	마케팅	해커스교육그룹	[신입/경력] 공무원&자격증 학원 운영/상담 및 마케팅 채용(노량진/신림)	신입·경력	대졸	정규직	커뮤니케이션, 기획, 전략, 고객관리, 마케팅, 노무, 채용, 법률/법무	제목: [신입/경력] 공무원&자격증 학원 운영/상담 및 마케팅 채용(노량진/신림). 직무: 마케팅·CRM. 우대역량: 커뮤니케이션, 노무사. 경력: 신입·경력. 학력: 대졸. 고용형태: 정규직.
54314432	마케팅	해커스교육그룹	[신입] 어학원 운영 및 마케팅 (강남)	신입	대졸	정규직	Excel, PPT, 기획, 전략, 프로젝트관리(PM), 영어, 마케팅, 채용, 법률/법무	제목: [신입] 어학원 운영 및 마케팅 (강남). 직무: 마케팅·CRM. 우대역량: excel. 경력: 신입. 학력: 대졸. 고용형태: 정규직.
54322091	기획/전략	(주)와이어트	해외영업 담당자(웨스턴)	경력	고졸	정규직	기획, 전략, 영업/세일즈, 마케팅	제목: 해외영업 담당자(웨스턴). 직무: 영업·사업개발. 요구역량: 영업. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54324210	마케팅	(주)머스트케이	인플루언서 바이럴 마케터	경력	고졸	정규직	기획, 전략, 마케팅	제목: 인플루언서 바이럴 마케터. 직무: 마케팅·CRM. 요구역량: 전략, 홍보, 콘텐츠, 브랜드, 광고, SNS. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54268047	마케팅	주식회사에프엔더블유	크리에이터 마케팅 담당자 채용	경력	초대졸	정규직	기획, 전략, 영업/세일즈, 마케팅, 채용	제목: 크리에이터 마케팅 담당자 채용. 직무: 마케팅·CRM. 요구역량: 영업, 전략, 홍보, 콘텐츠, 광고, SNS. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54324228	마케팅	(주)머스트케이	콘텐츠 촬영PD 채용	경력	고졸	정규직	기획, 마케팅, 채용	제목: 콘텐츠 촬영PD 채용. 직무: 마케팅·CRM. 요구역량: 홍보, 콘텐츠, SNS, 영상. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54319926	마케팅	(주)메디쿼터스	크라시앙(crassiang) 마케터	경력	고졸	계약직	데이터, AI, Excel, 보고서작성, 기획, 전략, 마케팅, 채용, 계약, 법률/법무	제목: 크라시앙(crassiang) 마케터. 직무: 마케팅·CRM. 경력: 경력. 학력: 고졸. 고용형태: 계약직.
54355330	마케팅	(주)웨이블	[종합광고대행사]웨이블 브랜드캠페인팀 경력직 채용	경력	초대졸	정규직	데이터, PPT, 문서화, 커뮤니케이션, 기획, 전략, 마케팅, 채용	제목: [종합광고대행사]웨이블 브랜드캠페인팀 경력직 채용. 직무: 마케팅·CRM. 요구역량: ppt. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54353721	마케팅	한승공영(주)	한승공영(주)-일반사무 정규직 및 계약직 채용 공고	경력무관	초대졸	정규직·계약직	커뮤니케이션, 기획, 전략, 마케팅, 채용, 계약	제목: 한승공영(주)-일반사무 정규직 및 계약직 채용 공고. 직무: 마케팅·CRM. 경력: 경력무관. 학력: 초대졸. 고용형태: 정규직·계약직.
54353597	마케팅	(주)제이지씨	[바이럴 마케팅] 업체 관리 경력 마케터 모집	경력	학력무관	정규직	데이터, PPT, 커뮤니케이션, 협업, 기획, 전략, 마케팅, 인사(HR), 채용	제목: [바이럴 마케팅] 업체 관리 경력 마케터 모집. 직무: 마케팅·CRM. 우대역량: ppt. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54353293	인사/노무	(주)아이티로그인	[아이티로그인] 공공기관 입찰, 제안 기획 담당 채용	경력무관	학력무관	정규직·계약직	데이터, Office, 문서화, 커뮤니케이션, 기획, 전략, 프로젝트관리(PM), 마케팅, 채용, 계약, 리스크관리	제목: [아이티로그인] 공공기관 입찰, 제안 기획 담당 채용. 직무: 인사·HR·총무. 요구역량: 데이터. 경력: 경력무관. 학력: 학력무관. 고용형태: 정규직·계약직.
54309632	마케팅	(주)아데코코리아	[국내 대기업/스킨케어 제품] 글로벌 마케터	경력	대졸	정규직	커뮤니케이션, 기획, 전략, 프로젝트관리(PM), 마케팅, 인사(HR), 채용	제목: [국내 대기업/스킨케어 제품] 글로벌 마케터. 직무: 마케팅·CRM. 요구역량: 개발, 상품기획, 홍보, 브랜드, 인사. 우대역량: 개발, 브랜드. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54353111	마케팅	에이치알서비스(주)	[성수] 디지털마케팅 AE/광고기획자 채용 (정규직TO 2명)	경력	초대졸	정규직	보고서작성, 커뮤니케이션, 기획, 전략, 마케팅, 인사(HR), 채용	제목: [성수] 디지털마케팅 AE/광고기획자 채용 (정규직TO 2명). 직무: 마케팅·CRM. 요구역량: 광고, 커뮤니케이션. 우대역량: 브랜드, 광고. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54143344	마케팅	삼양식품(주)	[삼양식품] 건강기능식품(Spindle) 디지털 마케팅 담당 (계약직)	경력	대졸	계약직	데이터, 커뮤니케이션, 협업, 기획, 전략, 프로젝트관리(PM), 예산, 마케팅, 인사(HR), 채용, 계약	제목: [삼양식품] 건강기능식품(Spindle) 디지털 마케팅 담당 (계약직). 직무: 마케팅·CRM. 요구역량: 광고, 디자인, 협업. 우대역량: 데이터, 브랜드, 인사. 경력: 경력. 학력: 대졸. 고용형태: 계약직.
54463785	기획/전략	딜라이트메리지	주말 예식 축의대 직원 모집 (직장인 가능)	경력무관	초대졸	프리랜서	Excel, 기획, 회계, 채용, 계약	제목: 주말 예식 축의대 직원 모집 (직장인 가능). 직무: 영업·사업개발. 요구역량: 엑셀. 우대역량: 계약. 경력: 경력무관. 학력: 초대졸. 고용형태: 프리랜서.
54444387	기획/전략	(주)메디쿼터스	[누구(nugu)] 커머스 플랫폼 사업전략 (파트장)	경력	고졸	계약직	데이터, Excel, 커뮤니케이션, 기획, 전략, 일본어, 채용, 계약, 법률/법무	제목: [누구(nugu)] 커머스 플랫폼 사업전략 (파트장). 직무: 영업·사업개발. 경력: 경력. 학력: 고졸. 고용형태: 계약직.
54420501	기획/전략	(주)제이엠더블유	2026 하반기 OS팀 소싱 담당자를 모십니다.	경력	대졸	정규직	기획, 전략, 마케팅	제목: 2026 하반기 OS팀 소싱 담당자를 모십니다.. 직무: 영업·사업개발. 요구역량: 전략, 상품기획, md, 홍보, 브랜드. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54351693	기획/전략	(주)아하	(주)아하 및 그룹사 영업직 (B2B, EVC, 국내영업) 채용	신입·경력	초대졸	정규직	기획, 전략, 고객관리, 영업/세일즈, 마케팅, 채용	제목: (주)아하 및 그룹사 영업직 (B2B, EVC, 국내영업) 채용. 직무: 영업·사업개발. 요구역량: 영업, 전략, 판매, 상품기획, md, 브랜드. 경력: 신입·경력. 학력: 초대졸. 고용형태: 정규직.
54172651	인사/노무	(주)써클커넥션	[대리급]크리에이티브 에이전시 기획팀 경력직 채용(BTL/MICE/EVENT)	경력	초대졸	정규직	Excel, PPT, 기획, 전략, 프로젝트관리(PM), 예산, 마케팅, 채용, 법률/법무	제목: [대리급]크리에이티브 에이전시 기획팀 경력직 채용(BTL/MICE/EVENT). 직무: 인사·HR·총무. 요구역량: excel, 전략, 홍보, 브랜드, 광고, 디자인, 사무, 총무, 법무. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54172670	인사/노무	(주)써클커넥션	[과장급]크리에이티브 에이전시 기획팀 경력직 채용(BTL/MICE/EVENT)	경력	초대졸	정규직	Excel, 기획, 전략, 프로젝트관리(PM), 예산, 마케팅, 채용, 법률/법무	제목: [과장급]크리에이티브 에이전시 기획팀 경력직 채용(BTL/MICE/EVENT). 직무: 인사·HR·총무. 요구역량: excel, 전략, 홍보, 브랜드, 광고, 사무, 총무, 법무. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54461400	기획/전략	(주)크리스천메이트	오프라인 모임 기획/운영 모집	신입·경력	초대졸	정규직	기획, 전략, 마케팅	제목: 오프라인 모임 기획/운영 모집. 직무: 영업·사업개발. 요구역량: 전략, 상품기획, 홍보, 콘텐츠, 브랜드, 광고. 경력: 신입·경력. 학력: 초대졸. 고용형태: 정규직.
54429382	인사/노무	넛지헬스케어(주)	[캐시워크] 사업기획(헬스케어 분야) 채용전환형 인턴	인턴/교육생	대졸	기타/미상	데이터, 기획, 전략, 프로젝트관리(PM), 재무, 영업/세일즈, 마케팅, CRM, 채용	제목: [캐시워크] 사업기획(헬스케어 분야) 채용전환형 인턴. 직무: 인사·HR·총무. 경력: 인턴/교육생. 학력: 대졸. 고용형태: 기타/미상.
54449684	기획/전략	(주)메이크스타	K-POP 이벤트 기획PM	신입·경력	고졸	정규직	기획, 전략, 프로젝트관리(PM), ERP, 마케팅, CRM	제목: K-POP 이벤트 기획PM. 직무: 영업·사업개발. 요구역량: 개발, 전략, 상품기획, ERP. 경력: 신입·경력. 학력: 고졸. 고용형태: 정규직.
54450627	기획/전략	(주)메이크스타	K-POP 이벤트 운영PM	신입·경력	고졸	정규직	기획, 전략, 프로젝트관리(PM), ERP, 마케팅, CRM	제목: K-POP 이벤트 운영PM. 직무: 영업·사업개발. 요구역량: 개발, 전략, 상품기획, ERP. 경력: 신입·경력. 학력: 고졸. 고용형태: 정규직.
54460564	마케팅	리앤파트너스서울	[대기업] IP신사업기획(브랜드전략) Sr.	경력	대졸	정규직	데이터, Office, 기획, 전략, 프로젝트관리(PM), ERP, 채용	제목: [대기업] IP신사업기획(브랜드전략) Sr.. 직무: 마케팅·CRM. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54458220	인사/노무	(주)네오커스	병의원 MSO 법무팀 채용	경력	대졸	정규직	기획, 전략, 채용, 법률/법무, 컴플라이언스, 리스크관리	제목: 병의원 MSO 법무팀 채용. 직무: 인사·HR·총무. 요구역량: 전략, 사무, 총무, 법무, 리스크. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54458214	기획/전략	(주)제이씨바이오	Cell Culture Reagent PM	신입·경력	대졸	정규직	기획, 전략, 프로젝트관리(PM), 영업/세일즈, 마케팅	제목: Cell Culture Reagent PM. 직무: 영업·사업개발. 요구역량: 영업, 전략, 판매. 경력: 신입·경력. 학력: 대졸. 고용형태: 정규직.
54460295	기획/전략	(주)유핀테크허브	PG(전자지급결제대행) 사업 기획/운영 매니저	경력	대졸	정규직	커뮤니케이션, 기획, 영어, 재무, 예산, 채용, 계약, 리스크관리	제목: PG(전자지급결제대행) 사업 기획/운영 매니저. 직무: 영업·사업개발. 우대역량: API, 설계, 커뮤니케이션. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54450190	데이터분석가/AI엔지니어	(주)씨드앤	사업기획 및 개발 채용	경력	고졸	정규직	기획, 전략, ERP, CRM, 채용	제목: 사업기획 및 개발 채용. 직무: IT개발·데이터. 요구역량: 개발, 전략, 상품기획, 브랜드, ERP. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54449083	기획/전략	(주)골든웨일즈	Biz Ops Manager	경력	고졸	정규직	문서화, 기획, 전략, 마케팅, 인사(HR), 법률/법무, 컴플라이언스	제목: Biz Ops Manager. 직무: 영업·사업개발. 요구역량: 전략, 홍보, 광고, 인사, 사무, 총무, 법무. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54445723	기획/전략	(주)크래블	대외협력팀 담당자	경력	고졸	정규직	보고서작성, 문서화, 커뮤니케이션, 기획, 프로젝트관리(PM), 영어, 채용	제목: 대외협력팀 담당자. 직무: 영업·사업개발. 요구역량: 커뮤니케이션. 우대역량: 커뮤니케이션. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54460232	인사/노무	(주)알파코	[알파코-성수] 교육사업 교육 운영 담당자 채용	경력	대졸	정규직·계약직	문서화, 기획, 전략, 프로젝트관리(PM), 채용, 계약	제목: [알파코-성수] 교육사업 교육 운영 담당자 채용. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직·계약직.
54382268	인사/노무	한국발명진흥회	2026년 한국발명진흥회 정규직(6급 채용형 인턴) 채용공고	인턴/교육생	학력무관	기타/미상	데이터, SQL, Excel, 문서화, 기획, 전략, 프로젝트관리(PM), ERP, 채용, 법률/법무, 컴플라이언스, 리스크관리	제목: 2026년 한국발명진흥회 정규직(6급 채용형 인턴) 채용공고. 직무: 인사·HR·총무. 요구역량: 데이터, sql, excel, 개발, 엔지니어, 전략, 사무, 총무, 법무, 리스크. 경력: 인턴/교육생. 학력: 학력무관. 고용형태: 기타/미상.
54459695	회계/재무	한살림서서울소비자생활협동조합	[한살림서서울생협] 경영지원부 정책기획팀 정규직 채용 (~7/27)	경력	학력무관	정규직	문서화, 기획, 마케팅, 인사(HR), 채용	제목: [한살림서서울생협] 경영지원부 정책기획팀 정규직 채용 (~7/27). 직무: 회계·재무·경영관리. 우대역량: 컴퓨터활용능력. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54340175	인사/노무	퍼솔켈리코리아(유)	[국내 유명 중견기업] Executive Partner 채용	경력	대졸	정규직	데이터, 보고서작성, 문서화, 커뮤니케이션, 기획, 전략, 프로젝트관리(PM), 영어, 회계, FP&A, 채용	제목: [국내 유명 중견기업] Executive Partner 채용. 직무: 인사·HR·총무. 우대역량: 커뮤니케이션, 회계, CPA. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54438846	데이터분석가/AI엔지니어	(주)백그라운드	[유명 상장 기업(시총 1조 3천억)] 사업전략 및 BD(사업개발)	경력	석사	정규직	데이터, 보고서작성, 문서화, 커뮤니케이션, 기획, 전략, 영어, 일본어, 중국어, 채용, 계약, 리스크관리	제목: [유명 상장 기업(시총 1조 3천억)] 사업전략 및 BD(사업개발). 직무: IT개발·데이터. 요구역량: 전략, 커뮤니케이션. 우대역량: 데이터. 경력: 경력. 학력: 석사. 고용형태: 정규직.
54456479	기획/전략	(주)유비소시어스	[디지털 헬스케어 전문기업] 민간사업 기획관리 (팀장급)	경력	대졸	정규직	커뮤니케이션, 협업, 기획, 전략, ERP, 채용	제목: [디지털 헬스케어 전문기업] 민간사업 기획관리 (팀장급). 직무: 영업·사업개발. 요구역량: 설계, 전략. 우대역량: 커뮤니케이션, 급여. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54456474	기획/전략	(주)유비소시어스	[디지털 헬스케어 전문기업] 민간사업 기획관리 (과장~차장급)	경력	대졸	정규직	커뮤니케이션, 협업, 기획, 전략, ERP, 채용	제목: [디지털 헬스케어 전문기업] 민간사업 기획관리 (과장~차장급). 직무: 영업·사업개발. 요구역량: 설계, 전략. 우대역량: 커뮤니케이션, 급여. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54452636	인사/노무	(주)에스앤티써치	국내대기업 공조(HVAC)사업기획  임원급 채용	경력	대졸	정규직·계약직	보고서작성, 문서화, 협업, 기획, 전략, 채용, 계약	제목: 국내대기업 공조(HVAC)사업기획  임원급 채용. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직·계약직.
54447297	기획/전략	(주)블랜	[블랜] 사업기획 컨설턴트 (신입) 모집합니다	신입	대졸	계약직	데이터, AI, Excel, PPT, Office, 문서화, 커뮤니케이션, 협업, 기획, 전략, 회계, 재무, 세무/결산, 예산, 마케팅, 노무, 채용, 계약	제목: [블랜] 사업기획 컨설턴트 (신입) 모집합니다. 직무: 영업·사업개발. 요구역량: 커뮤니케이션, 협업. 우대역량: 데이터, excel, 엑셀, ppt, 콘텐츠, 협업, CPA, 노무사. 경력: 신입. 학력: 대졸. 고용형태: 계약직.
54092122	기획/전략	(주)알파브라더스	[알파브라더스] 사업기획 컨설턴트 (신입)	신입	학력무관	계약직	데이터, AI, PPT, Office, 문서화, 커뮤니케이션, 협업, 기획, 전략, 회계, 재무, 세무/결산, 예산, 마케팅, 인사(HR), 노무, 채용, 계약	제목: [알파브라더스] 사업기획 컨설턴트 (신입). 직무: 영업·사업개발. 요구역량: ppt, 커뮤니케이션, 협업, 인사. 우대역량: CPA, 노무사. 경력: 신입. 학력: 학력무관. 고용형태: 계약직.
54446325	회계/재무	피플앤피플	[OEM/ODM 중견사]경영기획, 전략기획, 원가관리(6년차~10년)	경력	대졸	정규직	기획, 전략, 채용	제목: [OEM/ODM 중견사]경영기획, 전략기획, 원가관리(6년차~10년). 직무: 회계·재무·경영관리. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54446311	회계/재무	피플앤피플	[화장품 중견사] 경영기획, 전략기획, 원가관리 대리~과장급	경력	대졸	정규직	기획, 전략, 채용	제목: [화장품 중견사] 경영기획, 전략기획, 원가관리 대리~과장급. 직무: 회계·재무·경영관리. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54446290	기획/전략	(주)뮤직플랫	음악 사업 기획, B2B 영업	경력무관	대졸	정규직	기획, 전략, 영업/세일즈, 마케팅, 채용	제목: 음악 사업 기획, B2B 영업. 직무: 영업·사업개발. 경력: 경력무관. 학력: 대졸. 고용형태: 정규직.
54445246	인사/노무	(주)맨토스파워	[대기업 계열사] 풍력 사업 담당자 채용	경력	대졸	정규직	기획, 프로젝트관리(PM), 채용, 계약	제목: [대기업 계열사] 풍력 사업 담당자 채용. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54427256	인사/노무	우리엔터프라이즈(주)	[WOOREE그룹] 엔터프라이즈 그룹본부 전략기획팀 신입/경력 채용	신입·경력	학력무관	정규직	PPT, 보고서작성, 문서화, 커뮤니케이션, 기획, 전략, 영어, 회계, 재무, 채용, 리스크관리	제목: [WOOREE그룹] 엔터프라이즈 그룹본부 전략기획팀 신입/경력 채용. 직무: 인사·HR·총무. 우대역량: ppt, 회계. 경력: 신입·경력. 학력: 학력무관. 고용형태: 정규직.
53172072	기획/전략	(주)우아한형제들	사업관리(로봇프로덕트전략)	경력	학력무관	정규직	데이터, 기획, 전략, 인사(HR), 채용	제목: 사업관리(로봇프로덕트전략). 직무: 영업·사업개발. 요구역량: 데이터, 개발, 전략, 인사. 경력: 경력. 학력: 학력무관. 고용형태: 정규직.
54441524	기획/전략	주식회사 원브레인	신규 사업 전략 수립 및 실행. 시장조사 후 로드맵 구축	경력	대졸	정규직	기획, 전략, 채용	제목: 신규 사업 전략 수립 및 실행. 시장조사 후 로드맵 구축. 직무: 영업·사업개발. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54441495	기획/전략	주식회사 비온에이치알	[외국계자동차전장]사업기획 및 전략분석가 경력5년 이상	경력	대졸	정규직	데이터, Office, 보고서작성, 문서화, 커뮤니케이션, 협업, 기획, 전략, 프로젝트관리(PM), 영어, 재무, 예산, FP&A, 채용	제목: [외국계자동차전장]사업기획 및 전략분석가 경력5년 이상. 직무: 영업·사업개발. 요구역량: 데이터, 전략, 협업, 재무. 우대역량: 개발, 커뮤니케이션. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54441231	기획/전략	(주)피플케어코리아	[에너지저장시스템] 사업기획	경력	대졸	정규직	데이터, Excel, PPT, Office, 커뮤니케이션, 협업, 기획, 영어, 회계, 재무, 채용	제목: [에너지저장시스템] 사업기획. 직무: 영업·사업개발. 요구역량: 데이터, 엑셀, ppt, 커뮤니케이션, 협업, 회계, 재무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54440984	마케팅	(주)오즈프렌즈	[영어/글로벌 프로젝트] 마케팅·콘텐츠 기획 담당	경력	대졸	정규직	PPT, 문서화, 커뮤니케이션, 협업, 기획, 전략, 영어, 마케팅	제목: [영어/글로벌 프로젝트] 마케팅·콘텐츠 기획 담당. 직무: 마케팅·CRM. 요구역량: 홍보, 콘텐츠, 커뮤니케이션, 협업. 우대역량: 영상. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54440769	기획/전략	주) 석세스코리아컨설팅	[인터넷서비스 기업] 사업전략 (10-18년)	경력	대졸	정규직	데이터, AI, 문서화, 커뮤니케이션, 협업, 기획, 전략, 재무, 마케팅, 인사(HR), 채용	제목: [인터넷서비스 기업] 사업전략 (10-18년). 직무: 영업·사업개발. 요구역량: 개발, 전략, 디자인, 커뮤니케이션. 우대역량: AI, 전략, 콘텐츠, 광고, 인사. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54284261	기획/전략	(주)딥센트	정부지원사업 기획·운영(R&D/사업화 등) 및 영업관리 매니저	경력	대졸	정규직	데이터, 보고서작성, 문서화, 커뮤니케이션, 협업, 기획, 전략, 고객관리, 예산, 영업/세일즈, 채용	제목: 정부지원사업 기획·운영(R&D/사업화 등) 및 영업관리 매니저. 직무: 영업·사업개발. 요구역량: 커뮤니케이션, 협업. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54438760	인사/노무	헌터파트너스(주)	아티스트 전략기획 경력자 채용	경력	대졸	정규직	AI, 커뮤니케이션, 기획, 전략, 영어, 채용	제목: 아티스트 전략기획 경력자 채용. 직무: 인사·HR·총무. 우대역량: 커뮤니케이션. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54426033	기획/전략	라인서치	교육중견기업 사업전략 및 M&A 경력	경력	대졸	정규직	기획, 전략, 재무, 채용	제목: 교육중견기업 사업전략 및 M&A 경력. 직무: 영업·사업개발. 우대역량: 전략. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54415632	기획/전략	(주)와이어트	전략 담당자	경력	고졸	정규직	AI, 커뮤니케이션, 협업, 기획, 전략, 재무, 영업/세일즈, 마케팅	제목: 전략 담당자. 직무: 영업·사업개발. 요구역량: 전략, 브랜드, 커뮤니케이션, 협업. 우대역량: AI, 디자인. 경력: 경력. 학력: 고졸. 고용형태: 정규직.
54435547	기획/전략	(주)베스트에치알 (Best HR)	긴급ㅣ제약대기업ㅣ CDMO 사업기획 / 차장-부장급	경력	대졸	정규직	Office, 기획, 전략, 영어, 채용, 계약	제목: 긴급ㅣ제약대기업ㅣ CDMO 사업기획 / 차장-부장급. 직무: 영업·사업개발. 요구역량: 개발, 전략, 계약. 우대역량: 전략. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54433995	기획/전략	(주)유비소시어스	[B2G 사업기획] 교육 플랫폼 전문기업, B2G 사업기획 파트장	경력	초대졸	정규직	AI, Excel, Office, 커뮤니케이션, 기획, 프로젝트관리(PM), 마케팅, 채용	제목: [B2G 사업기획] 교육 플랫폼 전문기업, B2G 사업기획 파트장. 직무: 영업·사업개발. 요구역량: 설계. 우대역량: AI, 엑셀, 디자인, 영상. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54432935	인사/노무	(주)디쉐어	[디쉐어] 사업기획팀 팀원 채용	경력	대졸	정규직	보고서작성, 기획, 프로젝트관리(PM), 영업/세일즈, 마케팅, 채용	제목: [디쉐어] 사업기획팀 팀원 채용. 직무: 인사·HR·총무. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54366614	기획/전략	(주)케이맨파워	[업계 선도기업] 전략기획 담당자 (경력 5-8년)	경력	대졸	정규직	기획, 전략, 영어, ERP, 영업/세일즈, 마케팅, 인사(HR), 채용	제목: [업계 선도기업] 전략기획 담당자 (경력 5-8년). 직무: 영업·사업개발. 요구역량: 영업. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54432154	기획/전략	(주)여미지	(주)여미지(MACAW)  골프웨어   영업기획부  경력자 모집	경력	초대졸	정규직	데이터, Excel, PPT, 문서화, 커뮤니케이션, 기획, 전략, 재무, 영업/세일즈, 채용	제목: (주)여미지(MACAW)  골프웨어   영업기획부  경력자 모집. 직무: 영업·사업개발. 요구역량: 엑셀, 커뮤니케이션. 우대역량: 엑셀, 컴퓨터활용능력. 경력: 경력. 학력: 초대졸. 고용형태: 정규직.
54431247	기획/전략	(주)비욘드알앤아이	과학기술정책연구원/ 사업기획/사회과학 연구원 신입 및 경력직	경력무관	대졸	정규직	Excel, 기획, 전략, 채용	제목: 과학기술정책연구원/ 사업기획/사회과학 연구원 신입 및 경력직. 직무: 영업·사업개발. 우대역량: 엑셀, 컴퓨터활용능력. 경력: 경력무관. 학력: 대졸. 고용형태: 정규직.
54429043	기획/전략	한스컨설팅	강남 위치, 전자문서 서비스기업 사업기획 대리-과장급	경력	대졸	정규직	데이터, Office, 커뮤니케이션, 기획, 전략, 프로젝트관리(PM), 영어, 채용, 계약, 법률/법무	제목: 강남 위치, 전자문서 서비스기업 사업기획 대리-과장급. 직무: 영업·사업개발. 요구역량: 계약. 우대역량: 급여. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54428429	기획/전략	굿커리어	화장품 프랜차이즈 사업기획	경력	대졸	정규직	기획, 전략, 영업/세일즈, 마케팅, 채용	제목: 화장품 프랜차이즈 사업기획. 직무: 영업·사업개발. 요구역량: 영업, 판매, 브랜드. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
54426897	기획/전략	프로페셔날핸즈인핸즈코리아(주)	대기업 반도체 상장사  사업전략 경력(과-부장급)	경력	대졸	정규직	데이터, 보고서작성, 문서화, 커뮤니케이션, 기획, 전략, 프로젝트관리(PM), 회계, 재무, 채용, 리스크관리	제목: 대기업 반도체 상장사  사업전략 경력(과-부장급). 직무: 영업·사업개발. 요구역량: 전략, 회계, 재무. 우대역량: CPA, CFA. 경력: 경력. 학력: 대졸. 고용형태: 정규직.
